filename,crop_path,class_name,label,width,height,xmin,ymin,xmax,ymax,split
003679.jpg,cropped/003679.jpg,malignant,1,718,500,310,119,472,236,train
003680.jpg,cropped/003680.jpg,malignant,1,718,500,269,78,421,218,test
003681.jpg,cropped/003681.jpg,malignant,1,718,500,138,65,322,217,train
003682.jpg,cropped/003682.jpg,malignant,1,718,500,249,131,376,299,train
003683.jpg,cropped/003683.jpg,malignant,1,718,500,213,99,371,242,train
003684.jpg,cropped/003684.jpg,malignant,1,718,500,278,108,465,292,test
003685.jpg,cropped/003685.jpg,malignant,1,718,500,380,140,530,300,train
003686.jpg,cropped/003686.jpg,malignant,1,718,500,235,84,441,296,train
003687.jpg,cropped/003687.jpg,malignant,1,718,500,127,59,372,281,train
003688.jpg,cropped/003688.jpg,malignant,1,718,500,180,51,419,257,train
003689.jpg,cropped/003689.jpg,malignant,1,718,500,212,44,443,263,train
003690.jpg,cropped/003690.jpg,malignant,1,718,500,225,46,496,378,train
003691.jpg,cropped/003691.jpg,malignant,1,718,500,374,128,473,220,val
003692.jpg,cropped/003692.jpg,malignant,1,718,500,285,109,370,228,val
003693.jpg,cropped/003693.jpg,malignant,1,718,500,188,97,324,213,train
003694.jpg,cropped/003694.jpg,malignant,1,718,500,169,27,547,263,train
003695.jpg,cropped/003695.jpg,malignant,1,718,500,216,47,525,210,train
003696.jpg,cropped/003696.jpg,malignant,1,718,500,117,70,384,241,train
003697.jpg,cropped/003697.jpg,malignant,1,718,500,159,72,485,268,test
003698.jpg,cropped/003698.jpg,malignant,1,718,500,235,72,437,257,train
003699.jpg,cropped/003699.jpg,malignant,1,718,500,300,55,503,230,train
003700.jpg,cropped/003700.jpg,malignant,1,718,500,367,137,477,264,train
003701.jpg,cropped/003701.jpg,malignant,1,718,500,435,122,545,223,train
003702.jpg,cropped/003702.jpg,malignant,1,718,500,353,83,514,217,test
003703.jpg,cropped/003703.jpg,malignant,1,718,500,428,159,535,261,test
003704.jpg,cropped/003704.jpg,malignant,1,718,500,402,229,536,354,train
003705.jpg,cropped/003705.jpg,malignant,1,718,500,295,209,406,324,test
003706.jpg,cropped/003706.jpg,malignant,1,718,500,359,205,479,354,train
003707.jpg,cropped/003707.jpg,malignant,1,718,500,261,124,483,355,train
003708.jpg,cropped/003708.jpg,malignant,1,718,500,264,185,301,224,train
003709.jpg,cropped/003709.jpg,malignant,1,718,500,216,167,274,231,train
003710.jpg,cropped/003710.jpg,malignant,1,718,500,139,96,394,311,test
003711.jpg,cropped/003711.jpg,malignant,1,718,500,374,119,582,262,train
003712.jpg,cropped/003712.jpg,malignant,1,718,500,165,160,314,264,train
003713.jpg,cropped/003713.jpg,malignant,1,718,500,276,152,439,282,test
003714.jpg,cropped/003714.jpg,malignant,1,718,500,267,146,418,278,val
003715.jpg,cropped/003715.jpg,malignant,1,718,500,230,152,391,277,train
003716.jpg,cropped/003716.jpg,malignant,1,498,429,126,123,282,250,train
003717.jpg,cropped/003717.jpg,malignant,1,718,500,297,145,455,366,train
003718.jpg,cropped/003718.jpg,malignant,1,718,500,336,143,442,234,train
003719.jpg,cropped/003719.jpg,malignant,1,718,500,346,191,513,392,val
003720.jpg,cropped/003720.jpg,malignant,1,718,500,435,66,620,172,train
003721.jpg,cropped/003721.jpg,malignant,1,718,500,141,56,416,254,val
003722.jpg,cropped/003722.jpg,malignant,1,439,368,182,46,308,169,train
003723.jpg,cropped/003723.jpg,malignant,1,439,368,127,49,323,181,val
003724.jpg,cropped/003724.jpg,malignant,1,718,500,166,119,247,217,train
003725.jpg,cropped/003725.jpg,malignant,1,718,500,209,125,301,225,train
003726.jpg,cropped/003726.jpg,malignant,1,718,500,169,138,302,242,train
003727.jpg,cropped/003727.jpg,malignant,1,718,500,323,237,468,352,val
003728.jpg,cropped/003728.jpg,malignant,1,718,500,300,238,442,347,train
003729.jpg,cropped/003729.jpg,malignant,1,718,500,262,230,402,349,train
003730.jpg,cropped/003730.jpg,malignant,1,718,500,284,230,419,340,train
003731.jpg,cropped/003731.jpg,malignant,1,718,500,339,224,455,341,train
003732.jpg,cropped/003732.jpg,malignant,1,718,500,360,102,479,247,train
003733.jpg,cropped/003733.jpg,malignant,1,718,500,362,93,481,245,train
003734.jpg,cropped/003734.jpg,malignant,1,718,500,178,90,422,357,train
003735.jpg,cropped/003735.jpg,malignant,1,718,500,278,149,453,360,train
003736.jpg,cropped/003736.jpg,malignant,1,718,500,235,151,350,262,train
003737.jpg,cropped/003737.jpg,malignant,1,718,500,257,129,374,249,test
003738.jpg,cropped/003738.jpg,malignant,1,718,500,164,153,287,237,test
003739.jpg,cropped/003739.jpg,malignant,1,718,500,271,41,389,155,train
003740.jpg,cropped/003740.jpg,malignant,1,718,500,369,83,496,216,train
003741.jpg,cropped/003741.jpg,malignant,1,718,500,362,81,450,197,train
003742.jpg,cropped/003742.jpg,malignant,1,718,500,179,75,324,177,test
003743.jpg,cropped/003743.jpg,malignant,1,718,500,376,57,485,155,test
003744.jpg,cropped/003744.jpg,malignant,1,919,646,338,295,475,464,train
003745.jpg,cropped/003745.jpg,malignant,1,718,500,328,136,410,224,train
003746.jpg,cropped/003746.jpg,malignant,1,718,500,260,139,387,241,train
003747.jpg,cropped/003747.jpg,malignant,1,718,500,310,105,398,245,val
003748.jpg,cropped/003748.jpg,malignant,1,439,368,149,92,220,168,train
003749.jpg,cropped/003749.jpg,malignant,1,439,368,46,57,380,246,train
003750.jpg,cropped/003750.jpg,malignant,1,439,368,73,43,337,228,test
003751.jpg,cropped/003751.jpg,malignant,1,718,500,167,78,448,236,train
003752.jpg,cropped/003752.jpg,malignant,1,718,500,203,75,374,225,train
003753.jpg,cropped/003753.jpg,malignant,1,718,500,264,122,413,330,train
003754.jpg,cropped/003754.jpg,malignant,1,718,500,324,96,493,315,train
003755.jpg,cropped/003755.jpg,malignant,1,718,500,312,97,483,321,train
003756.jpg,cropped/003756.jpg,malignant,1,718,500,341,105,495,306,train
003757.jpg,cropped/003757.jpg,malignant,1,718,500,341,92,516,207,train
003758.jpg,cropped/003758.jpg,malignant,1,718,500,169,120,338,227,train
003759.jpg,cropped/003759.jpg,malignant,1,718,500,188,113,347,211,train
003760.jpg,cropped/003760.jpg,malignant,1,718,500,193,97,365,212,train
003761.jpg,cropped/003761.jpg,malignant,1,718,500,332,114,517,274,train
003762.jpg,cropped/003762.jpg,malignant,1,718,500,322,125,455,266,train
003763.jpg,cropped/003763.jpg,malignant,1,718,500,348,155,457,246,train
003764.jpg,cropped/003764.jpg,malignant,1,718,500,384,109,481,227,train
003765.jpg,cropped/003765.jpg,malignant,1,718,500,420,117,501,224,train
003766.jpg,cropped/003766.jpg,malignant,1,718,500,230,75,360,309,train
003767.jpg,cropped/003767.jpg,malignant,1,718,500,245,85,371,309,train
003768.jpg,cropped/003768.jpg,malignant,1,718,500,126,122,282,289,test
003769.jpg,cropped/003769.jpg,malignant,1,718,500,254,91,482,257,val
003770.jpg,cropped/003770.jpg,malignant,1,718,500,274,140,368,241,train
003771.jpg,cropped/003771.jpg,malignant,1,718,500,240,118,346,219,val
003772.jpg,cropped/003772.jpg,malignant,1,718,500,238,113,362,233,train
003773.jpg,cropped/003773.jpg,malignant,1,718,500,330,161,479,322,train
003774.jpg,cropped/003774.jpg,malignant,1,718,500,421,144,536,259,train
003775.jpg,cropped/003775.jpg,malignant,1,718,500,356,116,406,187,test
003776.jpg,cropped/003776.jpg,malignant,1,718,500,410,85,457,153,train
003777.jpg,cropped/003777.jpg,malignant,1,718,500,196,15,527,273,train
003778.jpg,cropped/003778.jpg,malignant,1,718,500,295,38,614,268,test
003779.jpg,cropped/003779.jpg,malignant,1,718,500,300,59,619,245,val
003780.jpg,cropped/003780.jpg,malignant,1,718,500,211,44,525,265,train
003781.jpg,cropped/003781.jpg,malignant,1,718,500,88,165,353,444,test
003782.jpg,cropped/003782.jpg,malignant,1,718,500,87,174,411,482,train
003783.jpg,cropped/003783.jpg,malignant,1,718,500,118,144,450,442,val
003784.jpg,cropped/003784.jpg,malignant,1,718,500,126,134,464,444,test
003785.jpg,cropped/003785.jpg,malignant,1,718,500,207,116,408,282,train
003786.jpg,cropped/003786.jpg,malignant,1,718,500,267,118,439,255,train
003787.jpg,cropped/003787.jpg,malignant,1,718,500,297,169,526,310,train
003788.jpg,cropped/003788.jpg,malignant,1,718,500,260,106,440,248,train
003789.jpg,cropped/003789.jpg,malignant,1,718,500,143,166,458,439,test
003790.jpg,cropped/003790.jpg,malignant,1,718,500,228,185,476,383,train
003791.jpg,cropped/003791.jpg,malignant,1,718,500,174,157,354,346,val
003792.jpg,cropped/003792.jpg,malignant,1,718,500,288,108,416,302,train
003793.jpg,cropped/003793.jpg,malignant,1,718,500,299,100,531,314,train
003794.jpg,cropped/003794.jpg,malignant,1,718,500,308,100,440,256,test
003795.jpg,cropped/003795.jpg,malignant,1,718,500,393,123,516,253,val
003796.jpg,cropped/003796.jpg,malignant,1,718,500,246,116,361,265,test
003797.jpg,cropped/003797.jpg,malignant,1,718,500,412,87,477,180,train
003798.jpg,cropped/003798.jpg,malignant,1,718,500,276,80,344,162,train
003799.jpg,cropped/003799.jpg,malignant,1,818,628,247,254,329,364,train
003800.jpg,cropped/003800.jpg,malignant,1,718,500,307,167,421,325,train
003801.jpg,cropped/003801.jpg,malignant,1,718,500,352,156,467,308,train
003802.jpg,cropped/003802.jpg,malignant,1,718,500,377,159,521,341,train
003803.jpg,cropped/003803.jpg,malignant,1,718,500,288,181,460,292,train
003804.jpg,cropped/003804.jpg,malignant,1,718,500,283,180,425,314,train
003805.jpg,cropped/003805.jpg,malignant,1,718,500,347,147,506,310,val
003806.jpg,cropped/003806.jpg,malignant,1,818,628,320,208,412,333,train
003807.jpg,cropped/003807.jpg,malignant,1,818,628,250,152,409,297,test
003808.jpg,cropped/003808.jpg,malignant,1,718,500,356,158,457,231,train
003809.jpg,cropped/003809.jpg,malignant,1,718,500,319,158,399,236,train
003810.jpg,cropped/003810.jpg,malignant,1,718,500,406,143,517,245,train
003811.jpg,cropped/003811.jpg,malignant,1,718,500,93,58,718,359,train
003812.jpg,cropped/003812.jpg,malignant,1,718,500,84,59,715,359,train
003813.jpg,cropped/003813.jpg,malignant,1,718,500,275,31,718,392,train
003814.jpg,cropped/003814.jpg,malignant,1,718,500,186,9,718,384,train
003815.jpg,cropped/003815.jpg,malignant,1,718,500,234,47,332,137,test
003816.jpg,cropped/003816.jpg,malignant,1,818,628,487,218,554,338,train
003817.jpg,cropped/003817.jpg,malignant,1,718,500,320,51,718,308,train
003818.jpg,cropped/003818.jpg,malignant,1,718,500,168,51,718,412,test
003819.jpg,cropped/003819.jpg,malignant,1,718,500,231,42,718,395,train
003820.jpg,cropped/003820.jpg,malignant,1,718,500,191,139,272,264,train
003821.jpg,cropped/003821.jpg,malignant,1,718,500,172,42,679,396,train
003822.jpg,cropped/003822.jpg,malignant,1,718,500,196,56,683,394,train
003823.jpg,cropped/003823.jpg,malignant,1,718,500,149,45,578,299,train
003824.jpg,cropped/003824.jpg,malignant,1,718,500,78,135,179,243,train
003825.jpg,cropped/003825.jpg,malignant,1,718,500,0,39,648,419,train
003826.jpg,cropped/003826.jpg,malignant,1,718,500,225,130,410,341,train
003827.jpg,cropped/003827.jpg,malignant,1,718,500,198,166,341,283,train
003828.jpg,cropped/003828.jpg,malignant,1,718,500,279,140,425,242,train
003829.jpg,cropped/003829.jpg,malignant,1,718,500,354,143,484,284,train
003830.jpg,cropped/003830.jpg,malignant,1,718,500,296,116,454,317,train
003831.jpg,cropped/003831.jpg,malignant,1,718,500,328,141,469,291,train
003832.jpg,cropped/003832.jpg,malignant,1,718,500,173,74,293,178,train
003833.jpg,cropped/003833.jpg,malignant,1,718,500,182,96,297,206,train
003834.jpg,cropped/003834.jpg,malignant,1,718,500,448,69,636,178,train
003835.jpg,cropped/003835.jpg,malignant,1,718,500,298,92,460,209,val
003836.jpg,cropped/003836.jpg,malignant,1,718,500,344,101,426,176,train
003837.jpg,cropped/003837.jpg,malignant,1,718,500,326,92,409,166,train
003838.jpg,cropped/003838.jpg,malignant,1,718,500,321,98,420,172,train
003839.jpg,cropped/003839.jpg,malignant,1,718,500,191,132,306,251,train
003840.jpg,cropped/003840.jpg,malignant,1,718,500,213,128,343,256,test
003841.jpg,cropped/003841.jpg,malignant,1,718,500,226,116,387,269,train
003842.jpg,cropped/003842.jpg,malignant,1,498,429,193,116,318,232,train
003843.jpg,cropped/003843.jpg,malignant,1,498,429,128,118,252,219,train
003844.jpg,cropped/003844.jpg,malignant,1,498,429,83,93,219,233,train
003845.jpg,cropped/003845.jpg,malignant,1,498,429,210,122,345,250,train
003846.jpg,cropped/003846.jpg,malignant,1,718,500,183,29,524,244,train
003847.jpg,cropped/003847.jpg,malignant,1,718,500,302,38,558,311,test
003848.jpg,cropped/003848.jpg,malignant,1,718,500,163,20,577,267,train
003849.jpg,cropped/003849.jpg,malignant,1,718,500,390,29,698,214,train
003850.jpg,cropped/003850.jpg,malignant,1,718,500,249,57,537,229,train
003851.jpg,cropped/003851.jpg,malignant,1,718,500,391,29,671,199,train
003852.jpg,cropped/003852.jpg,malignant,1,718,500,333,119,441,253,train
003853.jpg,cropped/003853.jpg,malignant,1,718,500,203,115,347,243,train
003854.jpg,cropped/003854.jpg,malignant,1,718,500,322,223,457,332,test
003855.jpg,cropped/003855.jpg,malignant,1,718,500,291,236,428,338,train
003856.jpg,cropped/003856.jpg,malignant,1,718,500,283,236,434,327,val
003857.jpg,cropped/003857.jpg,malignant,1,718,500,150,159,450,337,train
003858.jpg,cropped/003858.jpg,malignant,1,718,500,437,180,560,265,val
003859.jpg,cropped/003859.jpg,malignant,1,718,500,370,239,472,372,train
003860.jpg,cropped/003860.jpg,malignant,1,718,500,331,216,431,330,test
003861.jpg,cropped/003861.jpg,malignant,1,718,500,352,204,462,338,test
003862.jpg,cropped/003862.jpg,malignant,1,718,500,354,210,442,329,train
003863.jpg,cropped/003863.jpg,malignant,1,439,368,219,88,344,199,train
003864.jpg,cropped/003864.jpg,malignant,1,439,368,171,67,307,208,train
003865.jpg,cropped/003865.jpg,malignant,1,718,500,178,74,615,345,train
003866.jpg,cropped/003866.jpg,malignant,1,718,500,193,84,481,334,train
003867.jpg,cropped/003867.jpg,malignant,1,718,500,264,28,560,380,train
003868.jpg,cropped/003868.jpg,malignant,1,718,500,226,102,375,273,test
003869.jpg,cropped/003869.jpg,malignant,1,718,500,306,95,396,212,train
003870.jpg,cropped/003870.jpg,malignant,1,718,500,240,83,363,183,train
003871.jpg,cropped/003871.jpg,malignant,1,718,500,272,198,390,331,test
003872.jpg,cropped/003872.jpg,malignant,1,718,500,489,92,553,172,test
003873.jpg,cropped/003873.jpg,malignant,1,718,500,204,17,449,205,train
003874.jpg,cropped/003874.jpg,malignant,1,718,500,355,135,532,338,train
003875.jpg,cropped/003875.jpg,malignant,1,718,500,386,112,570,333,test
003876.jpg,cropped/003876.jpg,malignant,1,718,500,210,137,424,340,train
003877.jpg,cropped/003877.jpg,malignant,1,718,500,463,183,574,316,train
003878.jpg,cropped/003878.jpg,malignant,1,718,500,139,177,497,409,train
003879.jpg,cropped/003879.jpg,malignant,1,718,500,197,176,499,405,val
003880.jpg,cropped/003880.jpg,malignant,1,718,500,299,221,400,392,train
003881.jpg,cropped/003881.jpg,malignant,1,718,500,335,84,623,341,train
003882.jpg,cropped/003882.jpg,malignant,1,718,500,387,112,684,352,val
003883.jpg,cropped/003883.jpg,malignant,1,718,500,296,73,492,224,train
003884.jpg,cropped/003884.jpg,malignant,1,718,500,257,74,441,214,train
003885.jpg,cropped/003885.jpg,malignant,1,718,500,211,84,399,245,train
003886.jpg,cropped/003886.jpg,malignant,1,718,500,190,130,299,239,train
003887.jpg,cropped/003887.jpg,malignant,1,718,500,209,84,367,214,train
003888.jpg,cropped/003888.jpg,malignant,1,718,500,376,69,513,170,test
003889.jpg,cropped/003889.jpg,malignant,1,718,500,130,129,230,220,train
003890.jpg,cropped/003890.jpg,malignant,1,718,500,254,91,416,185,train
003891.jpg,cropped/003891.jpg,malignant,1,718,500,430,83,521,174,train
003892.jpg,cropped/003892.jpg,malignant,1,718,500,215,116,514,308,val
003893.jpg,cropped/003893.jpg,malignant,1,718,500,159,105,512,308,train
003894.jpg,cropped/003894.jpg,malignant,1,718,500,251,137,498,296,train
003895.jpg,cropped/003895.jpg,malignant,1,718,500,116,115,391,268,train
003896.jpg,cropped/003896.jpg,malignant,1,718,500,413,115,515,231,train
003897.jpg,cropped/003897.jpg,malignant,1,718,500,421,100,544,242,train
003898.jpg,cropped/003898.jpg,malignant,1,718,500,263,183,383,316,train
003899.jpg,cropped/003899.jpg,malignant,1,718,500,29,49,631,500,train
003900.jpg,cropped/003900.jpg,malignant,1,718,500,79,47,620,365,val
003901.jpg,cropped/003901.jpg,malignant,1,718,500,397,242,534,388,train
003902.jpg,cropped/003902.jpg,malignant,1,718,500,307,236,473,389,test
003903.jpg,cropped/003903.jpg,malignant,1,718,500,438,252,596,377,train
003904.jpg,cropped/003904.jpg,malignant,1,718,500,187,45,442,283,train
003905.jpg,cropped/003905.jpg,malignant,1,718,500,39,34,595,318,train
003906.jpg,cropped/003906.jpg,malignant,1,718,500,111,53,607,287,train
003907.jpg,cropped/003907.jpg,malignant,1,718,500,191,84,470,314,train
003908.jpg,cropped/003908.jpg,malignant,1,718,500,31,19,547,352,train
003909.jpg,cropped/003909.jpg,malignant,1,718,500,230,115,374,241,train
003910.jpg,cropped/003910.jpg,malignant,1,718,500,482,131,541,220,train
003911.jpg,cropped/003911.jpg,malignant,1,818,628,234,195,370,346,train
003912.jpg,cropped/003912.jpg,malignant,1,718,500,447,103,540,201,test
003913.jpg,cropped/003913.jpg,malignant,1,718,500,433,89,550,215,train
003914.jpg,cropped/003914.jpg,malignant,1,718,500,451,86,571,210,train
003915.jpg,cropped/003915.jpg,malignant,1,718,500,406,91,559,217,train
003916.jpg,cropped/003916.jpg,malignant,1,718,500,475,89,603,208,train
003917.jpg,cropped/003917.jpg,malignant,1,718,500,494,97,603,208,train
003918.jpg,cropped/003918.jpg,malignant,1,718,500,158,56,551,267,test
003919.jpg,cropped/003919.jpg,malignant,1,718,500,221,67,461,216,val
003920.jpg,cropped/003920.jpg,malignant,1,718,500,125,57,541,243,val
003921.jpg,cropped/003921.jpg,malignant,1,818,628,365,141,459,265,train
003922.jpg,cropped/003922.jpg,malignant,1,818,628,395,136,512,254,train
003923.jpg,cropped/003923.jpg,malignant,1,718,500,185,110,341,200,train
003924.jpg,cropped/003924.jpg,malignant,1,718,500,185,98,348,190,train
003925.jpg,cropped/003925.jpg,malignant,1,718,500,170,141,348,257,train
003926.jpg,cropped/003926.jpg,malignant,1,718,500,190,184,351,278,val
003927.jpg,cropped/003927.jpg,malignant,1,718,500,175,36,606,224,train
003928.jpg,cropped/003928.jpg,malignant,1,718,500,222,17,523,262,train
003929.jpg,cropped/003929.jpg,malignant,1,718,500,297,115,464,206,train
003930.jpg,cropped/003930.jpg,malignant,1,718,500,219,79,388,204,train
003931.jpg,cropped/003931.jpg,malignant,1,718,500,187,58,331,234,train
003932.jpg,cropped/003932.jpg,malignant,1,718,500,367,41,512,228,train
003933.jpg,cropped/003933.jpg,malignant,1,718,500,279,63,420,231,train
003934.jpg,cropped/003934.jpg,malignant,1,718,500,355,106,430,210,train
003935.jpg,cropped/003935.jpg,malignant,1,718,500,174,205,252,293,train
003936.jpg,cropped/003936.jpg,malignant,1,718,500,77,96,217,207,train
003937.jpg,cropped/003937.jpg,malignant,1,718,500,206,89,608,373,train
003938.jpg,cropped/003938.jpg,malignant,1,718,500,174,207,292,298,train
003939.jpg,cropped/003939.jpg,malignant,1,718,500,244,90,645,386,train
003940.jpg,cropped/003940.jpg,malignant,1,718,500,118,97,255,229,train
003941.jpg,cropped/003941.jpg,malignant,1,718,500,374,209,459,328,train
003942.jpg,cropped/003942.jpg,malignant,1,718,500,398,81,629,291,val
003943.jpg,cropped/003943.jpg,malignant,1,718,500,216,78,634,366,train
003944.jpg,cropped/003944.jpg,malignant,1,718,500,281,67,520,229,train
003945.jpg,cropped/003945.jpg,malignant,1,718,500,288,28,524,208,train
003946.jpg,cropped/003946.jpg,malignant,1,718,500,266,75,417,193,train
003947.jpg,cropped/003947.jpg,malignant,1,718,500,225,289,319,365,train
003948.jpg,cropped/003948.jpg,malignant,1,718,500,337,284,415,348,train
003949.jpg,cropped/003949.jpg,malignant,1,718,500,321,178,543,324,train
003950.jpg,cropped/003950.jpg,malignant,1,718,500,172,107,434,348,train
003951.jpg,cropped/003951.jpg,malignant,1,718,500,131,111,466,373,train
003952.jpg,cropped/003952.jpg,malignant,1,718,500,194,117,491,372,test
003953.jpg,cropped/003953.jpg,malignant,1,818,628,275,159,611,408,train
003954.jpg,cropped/003954.jpg,malignant,1,718,500,404,113,591,256,train
003955.jpg,cropped/003955.jpg,malignant,1,718,500,274,109,434,252,test
003956.jpg,cropped/003956.jpg,malignant,1,718,500,378,51,502,151,test
003957.jpg,cropped/003957.jpg,malignant,1,718,500,353,49,464,151,val
003958.jpg,cropped/003958.jpg,malignant,1,718,500,279,47,399,145,train
003959.jpg,cropped/003959.jpg,malignant,1,718,500,66,56,547,378,train
003960.jpg,cropped/003960.jpg,malignant,1,718,500,280,78,438,219,train
003961.jpg,cropped/003961.jpg,malignant,1,718,500,353,88,483,218,val
003962.jpg,cropped/003962.jpg,malignant,1,818,628,220,49,528,296,train
003963.jpg,cropped/003963.jpg,malignant,1,818,628,252,46,577,301,train
003964.jpg,cropped/003964.jpg,malignant,1,718,500,231,181,349,288,train
003965.jpg,cropped/003965.jpg,malignant,1,718,500,321,297,412,387,train
003966.jpg,cropped/003966.jpg,malignant,1,718,500,303,196,423,284,train
003967.jpg,cropped/003967.jpg,malignant,1,718,500,161,63,262,180,train
003968.jpg,cropped/003968.jpg,malignant,1,718,500,261,72,441,260,train
003969.jpg,cropped/003969.jpg,malignant,1,718,500,184,69,388,253,train
003970.jpg,cropped/003970.jpg,malignant,1,718,500,0,85,503,330,test
003971.jpg,cropped/003971.jpg,malignant,1,718,500,258,73,447,279,train
003972.jpg,cropped/003972.jpg,malignant,1,718,500,171,67,381,256,test
003973.jpg,cropped/003973.jpg,malignant,1,718,500,310,91,471,205,test
003974.jpg,cropped/003974.jpg,malignant,1,718,500,449,86,521,154,test
003975.jpg,cropped/003975.jpg,malignant,1,718,500,230,117,427,233,train
003976.jpg,cropped/003976.jpg,malignant,1,718,500,137,108,307,189,test
003977.jpg,cropped/003977.jpg,malignant,1,718,500,335,130,480,244,train
003978.jpg,cropped/003978.jpg,malignant,1,718,500,329,131,459,235,train
003979.jpg,cropped/003979.jpg,malignant,1,718,500,240,160,350,321,train
003980.jpg,cropped/003980.jpg,malignant,1,718,500,177,152,330,346,train
003981.jpg,cropped/003981.jpg,malignant,1,718,500,257,162,387,344,test
003982.jpg,cropped/003982.jpg,malignant,1,718,500,133,68,318,217,train
003983.jpg,cropped/003983.jpg,malignant,1,718,500,195,65,383,184,train
003984.jpg,cropped/003984.jpg,malignant,1,718,500,310,157,386,235,train
003985.jpg,cropped/003985.jpg,malignant,1,718,500,317,152,397,241,train
003986.jpg,cropped/003986.jpg,malignant,1,718,500,314,144,415,224,train
003987.jpg,cropped/003987.jpg,malignant,1,718,500,238,114,426,206,train
003988.jpg,cropped/003988.jpg,malignant,1,718,500,230,105,409,203,test
003989.jpg,cropped/003989.jpg,malignant,1,718,500,89,113,183,224,train
003990.jpg,cropped/003990.jpg,malignant,1,718,500,300,56,468,245,train
003991.jpg,cropped/003991.jpg,malignant,1,718,500,287,46,491,251,train
003992.jpg,cropped/003992.jpg,malignant,1,718,500,83,119,184,204,train
003993.jpg,cropped/003993.jpg,malignant,1,718,500,350,120,440,236,train
003994.jpg,cropped/003994.jpg,malignant,1,718,500,243,72,461,259,val
003995.jpg,cropped/003995.jpg,malignant,1,718,500,365,55,614,261,train
003996.jpg,cropped/003996.jpg,malignant,1,718,500,143,95,384,218,train
003997.jpg,cropped/003997.jpg,malignant,1,718,500,156,74,317,236,train
003998.jpg,cropped/003998.jpg,malignant,1,718,500,234,121,354,273,train
003999.jpg,cropped/003999.jpg,malignant,1,718,500,192,74,400,322,train
004000.jpg,cropped/004000.jpg,malignant,1,718,500,221,45,389,233,train
004001.jpg,cropped/004001.jpg,malignant,1,718,500,375,79,531,263,train
004002.jpg,cropped/004002.jpg,malignant,1,718,500,212,275,383,435,train
004003.jpg,cropped/004003.jpg,malignant,1,818,628,234,109,369,262,train
004004.jpg,cropped/004004.jpg,malignant,1,818,628,323,96,434,293,test
004005.jpg,cropped/004005.jpg,malignant,1,818,628,362,134,460,231,train
004006.jpg,cropped/004006.jpg,malignant,1,718,500,238,66,342,165,train
004007.jpg,cropped/004007.jpg,malignant,1,718,500,261,34,386,157,train
004008.jpg,cropped/004008.jpg,malignant,1,718,500,183,87,421,321,test
004009.jpg,cropped/004009.jpg,malignant,1,718,500,151,115,337,323,test
004010.jpg,cropped/004010.jpg,malignant,1,718,500,321,192,380,257,train
004011.jpg,cropped/004011.jpg,malignant,1,718,500,418,184,480,267,train
004012.jpg,cropped/004012.jpg,malignant,1,718,500,367,104,551,247,train
004013.jpg,cropped/004013.jpg,malignant,1,718,500,357,120,569,271,val
004014.jpg,cropped/004014.jpg,malignant,1,718,500,317,80,531,276,train
004015.jpg,cropped/004015.jpg,malignant,1,718,500,230,66,451,235,test
004016.jpg,cropped/004016.jpg,malignant,1,718,500,258,60,518,235,train
004017.jpg,cropped/004017.jpg,malignant,1,718,500,187,68,580,434,test
004018.jpg,cropped/004018.jpg,malignant,1,718,500,156,81,457,289,train
004019.jpg,cropped/004019.jpg,malignant,1,718,500,162,87,458,299,train
004020.jpg,cropped/004020.jpg,malignant,1,818,628,288,148,468,284,train
004021.jpg,cropped/004021.jpg,malignant,1,718,500,94,109,272,333,test
004022.jpg,cropped/004022.jpg,malignant,1,718,500,171,86,494,335,train
004023.jpg,cropped/004023.jpg,malignant,1,818,628,339,80,681,379,val
004024.jpg,cropped/004024.jpg,malignant,1,818,628,230,52,653,334,train
004025.jpg,cropped/004025.jpg,malignant,1,818,628,283,81,695,445,train
004026.jpg,cropped/004026.jpg,malignant,1,818,628,160,41,600,405,train
004027.jpg,cropped/004027.jpg,malignant,1,818,628,286,164,431,314,test
004028.jpg,cropped/004028.jpg,malignant,1,818,628,310,156,565,385,train
004029.jpg,cropped/004029.jpg,malignant,1,818,628,210,132,520,370,test
004030.jpg,cropped/004030.jpg,malignant,1,439,368,227,82,423,219,train
004031.jpg,cropped/004031.jpg,malignant,1,439,368,162,94,337,231,test
004032.jpg,cropped/004032.jpg,malignant,1,718,500,436,112,546,218,train
004033.jpg,cropped/004033.jpg,malignant,1,718,500,273,55,372,171,train
004034.jpg,cropped/004034.jpg,malignant,1,718,500,117,182,387,368,train
004035.jpg,cropped/004035.jpg,malignant,1,718,500,173,151,495,401,test
004036.jpg,cropped/004036.jpg,malignant,1,718,500,224,18,454,160,test
004037.jpg,cropped/004037.jpg,malignant,1,718,500,238,20,485,173,train
004038.jpg,cropped/004038.jpg,malignant,1,718,500,235,17,480,159,train
004039.jpg,cropped/004039.jpg,malignant,1,718,500,261,50,589,277,train
004040.jpg,cropped/004040.jpg,malignant,1,718,500,259,17,559,289,val
004041.jpg,cropped/004041.jpg,malignant,1,818,628,226,126,561,392,train
004042.jpg,cropped/004042.jpg,malignant,1,718,500,181,37,516,214,train
004043.jpg,cropped/004043.jpg,malignant,1,718,500,146,42,536,276,train
004044.jpg,cropped/004044.jpg,malignant,1,818,628,204,74,583,384,test
004045.jpg,cropped/004045.jpg,malignant,1,718,500,274,94,623,334,train
